Job Title,Company Name,Location,Sector,Job Type,Salary,Job Responsibilities,URL Link
Manager - Business Intelligence (Data Warehouse),GAMUDA BERHAD,"Petaling Jaya, Selangor",Database Development & Administration (Information & Communication Technology),Full time,,"Company description: Gamuda Land Job description: Job Summary Lead the development of an enterprise-wide data strategy, including implementation of solutions around data warehousing, dashboards and analytics tools. Define the data architecture and analytics initiatives through identifying data types and sources, understanding data and its potential usage and provide the means to support date-drive decisions. Key Responsibilities Lead the development of an enterprise-wide data strategy Create and overseas data warehousing strategies that provide consistent, clean and integrated data. Establish data policies, procedures, structures, roles and responsibilities for data i.e., gathering, storage, retrieval, analysis and reporting. Oversee the structuring of data to facilitate current and future data analysis across the organization and supports the development, purchase, and/or use of data analytics. Establish cross-functional data governance and support adoption and adherence to data quality and process governance in the relevant collaborating functional areas. Identify business and operational data requirements and present ideas on data usage and analysis methodologies to various audiences. Design, create and enable performance management through identification of data source and extraction methods and automate where possible. Support sustainability and integrate solutions that improve efficiency in managing data and analytics. Facilitating and supporting and environment that makes data and information accessible with appreciate channels of access control; acts as an enabler in the use of data to improve performance and enterprise-wide strategy formulation. Conduct extensive analysis, perform gap analysis, support data collection and gather documentation of existing business operations. Support the promotion of enterprise-wide use of data to drive organizational transformation activities. Facilitate member working groups, generating new ideas and testing of new approaches and integrate data and analytics into their business-as-usual and way-of-work. Requirements Degree in Business Analysis, Management, Finance, Engineering or equivalent experience. Minimum 5 years of working experience in an internal consulting, business analyst, experience with Google Cloud Platform & tools and analytics tools (Tableau, PowerBI, QlikView), data warehousing and ETL, project or change management role. 1-2 years at a management consulting firm or in property development/ real estate will be beneficials. At least 3 years experience on Google Cloud Run, CLoud SQL, Cloud Build, Cloud Functions, Artifact Registry, BigQuery, Load Balancer, Cloud Storage, Cloud Composer, Compute Engine, Data Fusion, Kubernetes Engine, Gen AI Search & Conversation At least 3 years experience on MS Power BI, Power BI Data Gateway, Power Automate, Power Apps, Power BI API, Azure Apps Setup",https://my.jobstreet.com/job/82386164?type=standard&ref=search-standalone&origin=jobCard#sol=cec932645038b468c22345c11ae0cf8d1de15f73
Specialist - Reporting DT Consultant (Mandarin & English Support),Scicom (MSC) Berhad,"Ara Damansara, Selangor",Help Desk & IT Support (Information & Communication Technology),Full time,"RM 6,000 – RM 9,000 per month","The Responsibilities of the Role: - Collaborate with different business departments (including sales, delivery, finance) to understand respective business processes, rules, and strategies. Provide data-driven business insights by analyzing relevant data and present in a clear and concise manner, enabling informed decision-making. Conduct with different stakeholders in cross business departments, provide professional support and deep dive data & BI reporting requirements, design requirement solution documents independently. Collaborate with the IT team to ensure business requirements are translated into technical solutions for data modeling and BI reporting, maintain communication with the IT team. Participate in project planning and execution, maintain close collaboration with all project stakeholders to ensure high quality and on-time project delivery. Participate in UAT validation of project deliverables to ensure that the deliverables meet the business requirements from both business and requirements perspectives. Participating in feedback analysis and support of delivered data models and BI reports, continuously improving business value of data models and BI reports, could answer daily questions from business side. Learn and apply the latest BI tools and technologies to promote the company's data application and data analysis capabilities. The Requirements for the Role: - Excellent command of spoken and written English & Mandarin. At least 8 years work experience and 5 years BI analysis and data analysis related work. Master’s degree or bachelor’s degree of Computer Science, Information Management, Information Science, Statistics or related majors. Familiar with business requirements analysis methodologies and tools with brilliant business process understanding. Expertise in the areas of sales, delivery, finance, and project management related knowledge. Familiar with business requirements analysis methods and tools, understanding data warehouse architecture and ETL process, master at least one mainstream database which could be able to handle and analyze large amounts of complex data, could write SQL for data analysis. Exceptional communication skills and could collaborate with cross workstream smoothly. The Package: - Attractive Salary (RM6,000 - RM 13,000) 15 days Annual Leave. 14 days Medical Leave. Medical and hospitalization insurance coverage.",https://my.jobstreet.com/job/82478118?type=standard&ref=search-standalone&origin=jobCard#sol=d5663b7459208f0b17f7f24db16118cc183ae117
IT Project Executive - Business Analyst,Xilnex Holdings Sdn. Bhd.,Selangor,Programme & Project Management (Information & Communication Technology),Full time,,"Job Description: Including but not limited to: Liaise with business owners to explore and understand their business processes for new project implementation. Solve hardware and software issues that occur throughout the project phases. Plan, execute, and maintain the project deployment flow. Collect market intelligence on a regular basis on customer requirements. Provide presentation/product demonstration, and conduct training on the new functionality of the product to customers. Perform functionality tests of the software and device, and provide feedback to the engineering team. Manage, advise, and execute the project deployment process. Provide technical support to customers by responding to customer inquiries and requests via remote tools. Handle project documentation. Monitor project progression and ensure achievement of revenue objectives, develop and maintain a professional relationship with clients, and achieve business objectives with effective strategies. Present operational achievements and progress to the operation manager on a regular basis including statistical analysis and action plans for improvement. Requirement: Diploma or Degree in Business Information/Computer Science/Information Technology or equivalent. SPM graduates with strong passion and a can-do + can-learn mindset will be considered too. Strong interpersonal & communication skills in both written and verbal. Self-motivated, dedicated, and able to work under pressure. Responsible, Team Player, Fast Learner. Skills: Effective communication and coordination skills, training skills, and presentation skills. Good understanding of the retail industry and supply management is a plus point. Good command of spoken and written English. Must be able to speak Mandarin as this role requires dealing with Mandarin-speaking clients. Basic IT knowledge in software, networking, and hardware (devices driver installation, printer installation, etc). Possess own transport and willing to travel for work. Possess knowledge of POS systems, Retail & F&B operation flow is a plus point.",https://my.jobstreet.com/job/82481934?type=standard&ref=search-standalone&origin=jobCard#sol=70f09a989ac91801f7c0aabf71f723950e9c6d81
Digitalization Analyst,Kossan Rubber Industries Berhad,"Setia Alam, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,,"Are you passionate about digital transformation in the manufacturing industry? We are looking for a Business Analyst to lead innovative technology projects and drive operational excellence. Key Responsibilities: Design and implement digital solutions aligned with business goals. Gather and analyze requirements from stakeholders for digitalization projects. Manage project plans, timelines, and resources to ensure on-time delivery. Analyze operational data and generate reports for decision-making. Lead change management and ensure smooth adoption of new technologies. Conduct quality assurance and testing for new systems. Drive continuous improvement and recommend digital enhancements. Job Requirements: Minimum 2 years' experience in manufacturing, focusing on automation or digitalization projects. Skilled in creating and interpreting flowcharts and process maps. Experience with factory system implementation and gap analysis. Proficient in analytics tools (e.g., Power BI) for reports and dashboards. Strong problem-solving skills with the ability to communicate technical details to non-technical stakeholders. Experience in business analysis and project management, including Agile, Scrum, or Waterfall. Knowledge of Robotic Process Automation (RPA) is a plus. What We Offer: A dynamic role in a forward-thinking company with a focus on digital transformation. Opportunities to work on industry-leading projects and collaborate with cross-functional teams. Continuous professional development and the chance to influence future technology solutions in manufacturing. If you're ready to drive innovation and be part of a tech-forward team, apply today!",https://my.jobstreet.com/job/82411972?type=standard&ref=search-standalone&origin=jobCard#sol=3b30701eaee9deeb0b443beb3c0aed9eb1dc02f8
Marketing & Business Analyst Intern (6 Months) - KL,Teleperformance Malaysia Sdn Bhd,Kuala Lumpur,Administrative Assistants (Administration & Office Support),Contract/Temp,$1k - $1500 p.a.,"Collaborate with the Chief of Staff to create and deliver presentations for the Board of Directors and senior executives. Conduct thorough market research and analysis to provide data-driven insights and support. Develop and maintain business intelligence dashboards and reports, ensuring the availability of critical information for strategic planning. Assist in the planning and execution of marketing campaigns, contributing to the achievement of marketing objectives. Currently enrolled in a bachelor's degree program in business, marketing, or a related field. Proficient in Microsoft Excel and PowerPoint, with the ability to create compelling presentations and reports. Demonstrated excellence in written and verbal communication, essential for effective collaboration and reporting. Strong analytical and problem-solving skills to interpret data and draw meaningful conclusions. Ability to work both independently and as an integral part of a team, contributing to a collaborative work environment.",https://my.jobstreet.com/job/82125190?type=standard&ref=search-standalone&origin=jobCard#sol=0f6c71afb8d78d0e70f09248b62573a80c22467a
Sr Business Development Associate - (Analytics / Intelligence / AI),STATWORKS (M) SDN BHD,"Petaling Jaya, Selangor",New Business Development (Sales),Full time,"RM 6,000 – RM 8,000 per month","Key Responsibilities: Identify and develop new business opportunities for analytics, OSINT, and AI-driven intelligence solutions. Build and maintain strong relationships with clients, government agencies, and industry partners. Work closely with technical teams to understand and present software solutions effectively. Conduct market research to stay ahead of industry trends and competitive offerings. Develop and execute sales strategies to meet revenue targets. Prepare and deliver presentations, proposals, tender bids and product demonstrations (working with cross functional teams ~ technical, tender and project team) Requirements: Minimum a degree in Business, IT, Data Analytics, Intelligence or a related field. Minimum 3 years of experience in business development, sales, or solution consulting within the tech industry preferably in the area of Analytics, AI or Intelligence sectors Strong understanding of Big Data Analytics, OSINT and AI-driven Intelligence software solutions is an added advantage Excellent communication, negotiation, and presentation skills in both Bahasa Malaysia and English is a must Ability to work independently and drive business growth. Must possess a valid driver’s license and own a vehicle Preferred: Experience working with Government or GLCs clients. Familiarity with Social Links, ShadowDragon, Moodys, IBM, Microsoft, Oracle, Nvidia or other leading Analytics and Intelligence AI platforms with open source technologies",https://my.jobstreet.com/job/82011327?type=standard&ref=search-standalone&origin=jobCard#sol=73a6cd366266e3f3e06b15c5b59e370f22ae18a5
Staff Engineer -MES Analyst,B. Braun Medical Industries Sdn. Bhd.,"Bayan Lepas, Penang",Engineering - Software (Information & Communication Technology),Full time,,"Be consultative and analyze business needs to provide detailed plans, impact analysis, gap analysis and possible alternative strategies to accomplish goals. Be consultative and perform a technical feasibility study, user requirement analysis, system impact analysis and recommendation of solutions. Document business requirements from business owners and users to ensure business requirements are adequately captured, managed and protected. Proactively communicate and collaborate with external and internal development parties to analyze information needs and functional requirements and delivery of work. Provide system functional and technical specifications, screen designs, process flow charts, use-case diagrams and test cases to ensure system quality and functionality meets requirements. Manage all user-driven communications to be the liaison between users within organization and software development parties. Collaborate with developers and subject matter experts to establish the technical vision and analyze trade-offs between usability and performance needs. Verify and validate business requirements with stakeholders and users, to ensure continuity and accuracy of business requirements by developing business test cases, constant communication and feedback. Ensure continuity of domain knowledge after implementation within the organization through proper training, documentation and support. Demonstrate strong customer services skills and a calm, positive, professional demeanor to accurately identify and resolve user issues.. Professional Competencies: Bachelor's degree in Computer Science, Information Systems, or related equivalent IT field. Minimum 8 years of hands-on experience in managing IT/MES projects. Able to work effectively and efficiently handling multiple priorities projects in once. Good collaboration skills and ability to partner effectively across various levels of the organization. Strong analytical skills and problem-solving skills, will be an advantage if experience in system design solutions for operational problems. Able to design system solutions for operational problems. Preferably able to create concise roadmaps for complex technological problems. Preferably able to discern data inaccuracies through technical experience and knowledge. Preferably those having experience in interfacing MES systems to SCADA or automation layer through Data Historians, OPC servers, FTTM or other mechanisms is a plus.",https://my.jobstreet.com/job/82481287?type=standard&ref=search-standalone&origin=jobCard#sol=de0985a7f127cb0480e2ee11a4ac0c7dc6e22515
"Manager, JVCO Performance Monitoring",Padiberas Nasional Berhad,"Glenmarie, Selangor",Government - State (Government & Defence),Full time,,"About the role Padiberas Nasional Berhad is seeking an experienced Manager, JVCO Performance to join our team in Bernas Glenmarie, Selangor. This is a full-time position that will play a crucial role in overseeing the performance and operations of our joint venture companies. What you'll be doing To coordinates communication and prepare JVCOs monthly performance reports also gather business information & data from JVCOs & external parties. To prepare and organize presentation slides on monthly MOM updates & MOM Plus. Ensure all data & analysis is consistent with Database. Manage JVCO with coordinate Board meeting arrangement with BERNAS Company Secretary. Coordinate and ensure all cost savings & operation efficiency KPI are monitored initiatives Corporate governance. Identifying and addressing any risks or issues that may impact the performance of joint venture companies Researching industry trends and best practices to continuously improve the performance management framework. Undertake special assignments as directed by HOD and top management. What we're looking for Minimum 7 years of working experience in Accounting plus Marketing. FMCG distribution operation / industry. Strong analytical and problem-solving skills, with the ability to interpret complex data and make data-driven recommendations Excellent communication and interpersonal skills, with the ability to present findings and collaborate effectively with cross-functional teams Proficient in using data analysis tools and software, such as Microsoft Excel, Power BI, and Tableau Proven track record of successfully managing the performance of joint venture companies or similar business partnerships Degree in Accounting, Finance, Business Administration or a related field. About us Padiberas Nasional Berhad is a leading agribusiness company in Malaysia, with a strong presence in the rice and grain processing industry. We are committed to delivering high-quality products and services to our customers, while creating value for our shareholders and the communities we serve. Our company's values of innovation, integrity, and sustainability guide our daily operations and decision-making. If you are excited about this opportunity and believe you have the skills and experience to excel in this role, we encourage you to apply now.",https://my.jobstreet.com/job/82517063?type=standard&ref=search-standalone&origin=jobCard#sol=98650ea677cac0b226012f505de586c5d1f8cfa9
Senior Data Analyst,ACCORD INNOVATIONS SDN. BHD.,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"10 years of experience in Technology (Engineering, Design and Implementation of the applications / product in the Banking domain, preferably in Technology Resilience and Risk domain. Dataiku is a MUST Spark, Scala, Python RDBMS, Bigdata / Hive SQL Shell / Windows Scripts, Control M Agile Methodology (User Stories, Epics, Tasks, effort estimation) An industry-recognized Data Analyst certification is a plus Proven experience as Data Analyst, and ability to conduct technology analysis, research, code-reviews, guidance to developers. Highly motivated individual with a strong track record of achievement, leadership, and high-performance drive, especially with similar previous roles in Banking Effective interpersonal skills, communication skills to articulate at different levels, aptitude for creative problem solving, drive innovation. A team player and enjoy interacting with people of all levels in a multicultural environment. Ability to work under constant pressure to tight deadlines and deliver high quality output. Experience in Agile way of working. Good understanding of user behaviour, client experience to deliver business capabilities through a client centric, data driven digital journeys. Accountable to ensure the required data quality management business intelligence layer parameters are set to me the business user’s needs. Design the user-friendly dashboards with high performing and accurate output to meet functional / non-functional business requirements.. Processes* Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. Risk Management* The resource should be able to manage risk and should be able to provide plans / ideas for mitigation. Governance* Adhere governance and policy requirements. Provide support to Management Team, Workstream Leads, Product Owners, Scrum Masters and development team to identify areas of improvement and to ensure that Data Analysis process follow the Bank’s NWOW standards, processes, and governance.",https://my.jobstreet.com/job/82441235?type=standard&ref=search-standalone&origin=jobCard#sol=e24b57cfcc3400435e1591c8fb9bef046a302d76
Senior Business Process Analyst,FUJIFILM Business Innovation Malaysia Sdn. Bhd.,"Petaling Jaya, Selangor",Business Services & Corporate Advisory (Accounting),Full time,,"Responsibilities: 1.Business Process Improvement Assist Business Transformation Manager to drive process standardization and project implementation Support projects’ assigned, documenting requirements, and ensuring project goals & timelines are met Consult Subject Matter Expert on business processes and/ or Technical Team on system related flows and integrations Proactively initiate, facilitate & conduct requirement gathering for ‘As Is’ functional design specifications Analyzing processes and collaborate with Subject Matter Experts on the ‘To-Be’ scenarios Conduct detailed business analysis to identify the business needs of stakeholders and to develop solutions for business challenges Create presentation materials and reports for relevant Stakeholders Conduct Fit-Gap analysis and work with Stakeholders for resolutions Business partner with Stakeholders to address challenges / support and drive key decision making processes Establish and prepare technical and user documentation for the business requirements and proposed options Tracking and completing documenting changes to any functional process mapping / specifications and process re-design/improvement opportunities accordingly Work collaboratively to assist in the design and implementation with both internal (functional/ cross functional) and external consultants Playing a key role in the testing and roll-out of new tools or business process solutions Record testing performance and results where needed for projects Fulfil ad-hoc / Perform other related duties and assignment as required by adapting to competing demand, organizational changes and new responsibilities 2. Data & Reporting Management Drive data management governance, business data standardization along with project requirement gathering & implementation Partner with business stakeholders to ensure Data Ownership and Stewards are identified to achieve Master Data Governance Participate in data cleansing activities with Business Stakeholders and the Information & Communication Technology Team Support the establishment of corporate data governance and control matrix to achieve data integrity Support the transition and migration activities Assist in driving master data requirement pertaining to Financial data (eg Common Chart of Accounts), mapping and standardization & alignment activities to Global HQ standard as required Identify opportunities across various business lines to ensure the effectiveness Reporting needs Develop and drive Power BI Workspace for collaborative KPI across the Organization Partner with Business Stakeholders to setup centralized standard regional corporate reports & control 3. Project Co-ordination & Management Collaborate with Project Managers on the Project Life Cycle’s activities and mitigate risks with solutions Coordinate with Project Managers to ensure stakeholder meetings’ action plans are unanimously taken Perform change management through involving Stakeholders & handling resistance Requirements: 5 years or more experiences in Corporate Finance or FP&A or Business Analysis Degree in Accounting & Finance / Business Administration / Economics or possess Data Analytics Certification Exhibit good knowledge of business operations Experience in financial system administration. Knowledge in the analysis of business requirements & project co-ordination on a regional basis Developing requirements and must be able to transform an idea/ strategy into execution through project implementation Successfully contributed to Business / Finance improvement projects on a regional basis Ability to create business requirement specifications Experience in managing Master Data eg Common Chart of Accounts, Product & Item Mater, Project Master, Customer, Vendor Data Management & Performance Reporting & Business Analysis Experience in data cleansing, data mapping, standardization & data migration activities. Good understanding of ERP modules such as Project Accounting, Project Operations, GL as well as Business Intelligence & Analytical Tools (eg Tableau, Power BI, Anaplan, IBM Cognos Analytics) will be an advantage",https://my.jobstreet.com/job/82133123?type=standard&ref=search-standalone&origin=jobCard#sol=010689382913d6ca819846fe33e25a434a1f6063
Data And Process Automation Lead,Inokom Corporation Sdn Bhd,"Kulim, Kedah",Business/Systems Analysts (Information & Communication Technology),Full time,,"Job Description: Responsible to drive technology implementation and operations in transforming the way an organization operates by leveraging automation to enhance efficiency, accuracy, and scalability. This role is pivotal in driving innovation, improving business processes, and ensuring that automation projects deliver significant value to the organization. Designs, implements and maintains complex data engineering solutions to acquire and prepare data. Applies technical expertise to maintain and optimize databases, executing updates and employing automation tools. Configures tools and/or creates scripts to automate database tasks. Implements standard data management practices based on detailed organizational requirements. Applies a variety of visualization techniques and designs the content and appearance of data visuals. Assists in data preparation, model training, and evaluation tasks under routine supervision. Job Requirement: Relevant qualifications (Diploma / degree) in business functional area Power BI, QlikSense , Azure Data platform – Data Lake, Database, Data Warehouse, SQL scripting, Azure AI and Machine Learning, iPaaS Integration tool – Wokarto Minimum 4 years’ experience in a role using Data, Big Data solutions to develop insight-based reporting, especially Azure Synapse Background from consulting or automotive industry is a plus Background in full solution delivery lifecycle from design, implementations, operation and adoption",https://my.jobstreet.com/job/81944040?type=standard&ref=search-standalone&origin=jobCard#sol=1a5a59ce9dc89b9c31703673c8b4b7d320651a8e
Sr. Sales Enablement Analyst,RADIOMETER MALAYSIA SDN. BHD.,"Petaling Jaya, Selangor",Analysis & Reporting (Sales),Full time,,"Wondering what’s within the Diagnostics Platform and Danaher? Take a closer look. The family of Diagnostics companies at Danaher work with conviction that every moment matters and realize that behind every test is a patient, waiting for an answer that could change their life. Our 23,000 team members, across 6 operating companies globally, proudly push the boundaries of what’s possible in safeguarding patient health and improving diagnostic confidence. We develop tools and technologies that set the standard for innovation and impact wherever health care happens—from a family physician’s office to leading trauma hospitals and laboratories. Our teams collaborate in an inclusive environment as we connect our people, processes, and expertise, focused on the world’s biggest health challenges such as cardiac disease, infectious disease, and cancer. At the Diagnostics platform at Danaher, you’ll thrive and quickly see the impact of your contribution. Join us in working at the pace of change to improve patient lives! The Sales Enablement Analyst, Malaysia Dx will play a vital role in supporting General Manager of Diagnostics Platform Malaysia to be responsible for Business Intelligence activities providing operational and hands-on support to the businesses. The candidate will revolve around the analysis of commercial/sales data across multiple selling units. The successful candidate will have at a minimum a foundation in complex data manipulation and skills in IT Tools (Excel, Power BI, Business Warehouse (BW)) and SalesForce.Com (SFDC). This position is part of the Sales function located in Malaysia and will be on-site working arrangement. You would also be covering other region within the SEA Dx Diagnostics Platform. Specific duties include but are not limited to: Commercial Business Reporting & Analytics: Driving data quality by reviewing and taking immediate action by connecting to in country Sales Enablement Specialist, Account Managers or General Managers to highlight potential issues and recommending remedial actions to improve the quality SalesForce.Com Data Steward and Analytics: Ability to use data mining and trend analysis to compile and creatively display data in support of business growth, opportunities, and risks preferably in Power BI & run reports for weekly / monthly reporting (Price Realisation Tool Book, Commercial Excellence KPIs) Custodian and Enabler of Commercial Process Cadence Ad Hoc Sales Enablement support when required. Bachelor’s Degree in Business, Economics or equivalent with a minimum of 3-4 years of recent experience in commercial management and support. Strong communication skills in English and a client service orientation SFDC user with SFDC Lightning experience, any SFDC user certification or trainer will be highly advantageous. Knowledge of MS Excel and Business Warehouse for data mining and analytics, PowerPoint for business presentation and knowledge of Power BI to create analytical dashboards will be highly advantageous. Travel, Motor Vehicle Record & Physical/Environment Requirements: if applicable for role Ability to travel – list specifics 20% travel, overnight, within territory or locations Must have a valid driver’s license with an acceptable driving record It would be a plus if you also possess previous experience in: Strong business acumen in understanding commercial aspect of healthcare business Organized individual with strong self and project management disciplines, including the ability to lead, facilitate, influence and organize across groups and according to timelines. Analytical Skills: Ability to analyze sales data and metrics to generate insights and recommendations. Join our winning team today. Together, we’ll accelerate the real-life impact of tomorrow’s science and technology. We partner with customers across the globe to help them solve their most complex challenges, architecting solutions that bring the power of science to life. For more information, visit www.danaher.com. At Danaher, we value diversity and the existence of similarities and differences, both visible and not, found in our workforce, workplace and throughout the markets we serve. Our associates, customers and shareholders contribute unique and different perspectives as a result of these diverse attributes.",https://my.jobstreet.com/job/82087417?type=standard&ref=search-standalone&origin=jobCard#sol=0d248515c3c9f38d20534c9d30082f97b0a9a64e
Business Systems Analyst / IT Specialist (Dynamics 365 / Business Central),EA RECRUITMENT PTE LTD,"Seri Kembangan, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 5,000 – RM 5,500 per month","MNC Company Salary RM5000 - RM5500 per month Excellent Welfare and Benefits + Career progression Working location: Selangor Working days: Monday to Friday Working hours: 8:30am – 5pm Job Responsibilities: To support overall IT activities and ensure IT operations are run smoothly Lead the implementation and configuration of Microsoft Dynamics 365 Business Central Provide ongoing support and maintenance for the ERP system Troubleshoot and resolve issues related to Business Central Work with external software systems to ensure seamless integration with Business Central Collaborate with IT teams to facilitate data migration and system upgrades Customize solutions to meet business requirements while ensuring best practices are followed Any other ad hoc duties as assigned Job Requirements: Possess proven experience with Microsoft Dynamics 365 Business Central Strong understanding of ERP concepts and implementation methodologies Experience in integrating third-party applications with ERP systems Knowledge of SQL, Business Intelligence tools, and data reporting Candidates are encouraged to apply this position via Apply Now button with the following information in the resume Work experiences and job responsibilities Current and Expected salary Reason for leaving Date of availability Education background We regret that only shortlisted candidates will be contacted Leong Wei Ling (R23117584) EA Recruitment Pte Ltd EA License No: 21C0492",https://my.jobstreet.com/job/82442782?type=standard&ref=search-standalone&origin=jobCard#sol=59b85e9b80ea9bc31c4d67b0f7cb6a00efbffd0c
Marketing & Business Analyst Intern (6 Months) - Penang,Teleperformance Malaysia Sdn Bhd,"Penang Island, Penang",Administrative Assistants (Administration & Office Support),Contract/Temp,$1k - $1500 p.a.,"Collaborate with the Chief of Staff to create and deliver presentations for the Board of Directors and senior executives. Conduct thorough market research and analysis to provide data-driven insights and support. Develop and maintain business intelligence dashboards and reports, ensuring the availability of critical information for strategic planning. Assist in the planning and execution of marketing campaigns, contributing to the achievement of marketing objectives. Currently enrolled in a bachelor's degree program in business, marketing, or a related field. Proficient in Microsoft Excel and PowerPoint, with the ability to create compelling presentations and reports. Demonstrated excellence in written and verbal communication, essential for effective collaboration and reporting. Strong analytical and problem-solving skills to interpret data and draw meaningful conclusions. Ability to work both independently and as an integral part of a team, contributing to a collaborative work environment.",https://my.jobstreet.com/job/82125481?type=standard&ref=search-standalone&origin=jobCard#sol=aa55f97c0712135f5a4a22bbf04984f85dbc7d54
Marketing Business Analyst Intern - Penang (6 Months),Teleperformance Malaysia Sdn Bhd,"Penang Island, Penang",Administrative Assistants (Administration & Office Support),Full time,$1k - $1500 p.a.,"Collaborate with the Chief of Staff to create and deliver presentations for the Board of Directors and senior executives. Conduct thorough market research and analysis to provide data-driven insights and support. Develop and maintain business intelligence dashboards and reports, ensuring the availability of critical information for strategic planning. Assist in the planning and execution of marketing campaigns, contributing to the achievement of marketing objectives. Currently enrolled in a bachelor's degree program in business, marketing, or a related field. Proficient in Microsoft Excel and PowerPoint, with the ability to create compelling presentations and reports. Demonstrated excellence in written and verbal communication, essential for effective collaboration and reporting. Strong analytical and problem-solving skills to interpret data and draw meaningful conclusions. Ability to work both independently and as an integral part of a team, contributing to a collaborative work environment.",https://my.jobstreet.com/job/82472406?type=standard&ref=search-standalone&origin=jobCard#sol=9dc42ed85d851895142d6619c9d69ae3f3d8f2c6
Data Engineer,Avanade Malaysia Sdn Bhd,"Kelana Jaya, Selangor",Engineering - Software (Information & Communication Technology),Full time,"RM 3,500 – RM 5,200 per month","Data Engineer - Analyst Our talented Data Engineering team is made up of globally recognized experts - and there’s room for more analytical and ambitious data professionals. If you’re passionate about helping clients make better data-driven decisions to tackle their most complex business issues, let’s talk. Take your skills to a new level and launch a career where you can truly do what matters. Come join us As a member of the Data Engineering team, you’ll have access to the research, knowledge, and tools to create leading-edge solutions across Avanade’s Business Intelligence practice. The role of Data Engineer is perfect for ambitious technologists passionate about working with the latest Microsoft cloud technology and Microsoft experts. Our clients look to us for innovation, which means you’ll have early access to the newest Microsoft technologies so you can master them and stay ahead of the curve. Together we do what matters. What you’ll do As a Data Engineer, you will be responsible for designing, developing, and maintaining data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems. Expected to perform independently and become an SME. Required active participation/contribution in team discussions. Contribute in providing solutions to work related problems. Advanced proficiency in Transact-SQL (Programming Language) is required. Advanced level of proficiency in Data Engineering is recommended. Business Intelligence (BI) Reporting Tools proficiency at an advanced level is suggested. Develop innovative data solutions to optimize data processes Collaborate with cross-functional teams to enhance data quality Implement advanced ETL processes for efficient data migration Analyze and interpret data to provide actionable insights Stay updated on industry trends to drive continuous improvement Skills and experiences Existing experience in Data Engineering, ideally with large volumes of data Experience in working with the latest Azure technologies, such as; Databricks, Synapse, Data Factory, Azure Data Lake Storage (Gen 2), Cosmos DB Understanding of software engineering tools and concepts including coding experience in languages such as Python, Scala, or PySpark Confident communicator who is able to report progress and challenges effectively About you Characteristics that can spell success for this role Analytical, curious, agile Team player and good communicator Problem-solver, patient, quality-driven Self-motivating Innovative mindset Enjoy your career Some of the best things about working at Avanade Opportunity to work for Microsoft’s Global Alliance Partner of the Year (14 years in a row), with exceptional development and training (minimum 80 hours per year for training and paid certifications) Real-time access to technical and skilled resources Collaborate with some of the brightest “Microsoft minds” Build your expertise, solve problems, learn, and develop Find out more about some of our benefits here. A great place to work As you bring your skills and abilities to Avanade, you’ll get distinctive experiences, limitless learning, and ambitious growth in return. As we continue to build our diverse and inclusive culture, we become even more innovative and creative, helping us better serve our clients and our communities. You’ll join a community of smart, supportive collaborators to lift, mentor, and guide you, and lean on your expertise. You get a company purpose-built for business-critical, leading-edge technology solutions, committed to improving the way humans work, interact, and live. It’s all here, so take a closer look! We work hard to provide an inclusive, diverse culture with a deep sense of belonging for all our employees. Visit our Inclusion & Diversity page. Create a future for our people that focuses on • Expanding your thinking • Experimenting courageously • Learning and pivoting Inspire greatness in our people by • Empowering every voice • Encouraging boldness • Celebrating progress Accelerate the impact of our people by • Amazing the client • Prioritizing what matters • Acting as one Learn more To learn more about the types of projects our Analytics team works on check out these case studies: thyssenkrupp Materials Services uses data to help strike a delicate operational balance What matters to SSE Renewables is innovating for a sustainable future Interested in knowing what’s going on inside Avanade? Check out our blogs: Avanade Insights – exchange ideas that drive tomorrow’s innovation Inside Avanade – explore what life is like working at Avanade",https://my.jobstreet.com/job/82349419?type=standard&ref=search-standalone&origin=jobCard#sol=1b14446c1811397f002a536281c9b13aa4dada86
