Job Title,Company Name,Location,Sector,Job Type,Salary,Job Responsibilities,URL Link
IT Business Analyst,Hilti (Malaysia) Sdn Bhd,"Petaling, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,,"What's the role? We are looking for an IT Business Analyst who will be working in our Sales and Marketing area on the topic of Territory Management. In this role, you will contribute towards building an end-to-end, in-house digital solution to optimize our sales approach, impacting our large Hilti sales force. In close collaboration with our business counterparts, other IT departments, and external partners you are leveraging our portfolio of SAP and other cloud/ on-premises products to accomplish visionary business objectives in Territory Management across Hilti organizations worldwide. Who is Hilti? Join Hilti – A Great Place to Work 2024 & ranked as Asia’s 4th Best Workplaces. At Hilti, innovation drives everything we do. We’re committed to improving productivity, safety, and sustainability in the global construction industry and beyond. Our strong customer relationships help us create solutions that truly build a better future. With over 120 locations worldwide, we take pride in fostering a deep sense of belonging that extends into our lives and homes . At Hilti Asia IT Services, we’re at the forefront of digital transformation in construction, aligned with our mission of Making Construction Better. As the IT backbone of Hilti, we empower over 34,000 employees across 120+ countries, delivering cutting-edge solutions to enhance productivity globally. Based in Malaysia, we collaborate with global teams, utilizing the latest technologies in software development, analytics, IT infrastructure, and design engineering to drive transformative initiatives. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Come be a part of our journey and make a lasting impact! What does the role involve? At Hilti, we build direct customer relationships with our customers, which is the heartbeat of Hilti. Through a well-designed and user-centric Territory Management solution, you will be enabling our Hilti sales force to collaborate and thrive in territories built-to-win with the highest probability of success. This ultimately contributes to the growth of our engaged customers worldwide. In this role, you own, manage, and constantly develop Territory Management solutions built on SAP S/4HANA and Java, working closely with counterparts in business and IT. You identify, analyze and implement business requirements for innovative Territory Management solutions on a global scale based on user needs and strategic requirements by using emerging techniques and technologies. By advocating Territory Management solutions and managing stakeholders throughout the global matrix organization, you interact with all IT functions as well as internal and external business partners. Join us and be part of the team collaborating in a leading-edge work environment and help us continue to outperform our competition. We have an excellent mix of people, which we believe makes for a more vibrant, more innovative and more productive team. What do we offer? At Hilti, we believe in a caring and performance-oriented culture. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Click on the link to know more Kuala Lumpur | Hilti Careers What you need is: A Bachelor’s or Master’s degree in Information Management, Computer Science and/or business related fields with passion to create digital solutions 2+ years relevant work experience as IT Business Analyst. Sales and Marketing related IT background and/or experience in SAP S/4HANA is a plus Experience in understanding end-to-end business processes, designing digital solutions, coordinating with stakeholders, and working with developers in an Agile setup Have worked in an international environment Entrepreneurial minded, good problem-solving skills; leadership and project management experience preferable Strong interpersonal skills and team player approach with the ability to connect with global partners to bond, inspire, influence and accomplish goals Fluency in spoken and written English Why should you apply? At Hilti, we’re leading the digital transformation in the construction industry. With our innovative technologies, we’re pushing the boundaries of what's possible—whether it's through advanced software development, data driven solutions, or state-of-the-art IT infrastructure. By joining our team, you’ll be part of a dynamic environment where technology meets real-world impact, enabling smarter, more efficient, and safer construction processes worldwide. We offer: Cutting-edge projects that utilize the latest in AI, cloud computing, and advanced analytics. A chance to work with global teams on solutions that are shaping the future of construction. Continuous learning and development opportunities to grow your skills in the rapidly evolving tech landscape. If you’re passionate about technology and ready to make an impact in an industry that’s critical to shaping the world around us, Hilti Asia IT Services is the place for you Click through the 'Apply Now' button where you will be asked to upload your CV and answer a couple of short questions – the whole process should take around 90 seconds. If we like what we see, you'll be invited to a telephone interview. If we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer but we'll be sure to stay in touch. If you wish to discuss the role further, please reach out to Fennie Lee: https://www.linkedin.com/in/fenniejxlee/ #JoinHiltiAsiaITServices Looking forward to hearing from you!",https://my.jobstreet.com/job/82328644?type=standard&ref=search-standalone&origin=jobCard#sol=373e87d4706b3116687709f680a4fdadb7bd63cf
Technical Business Analyst,Fusang Exchange Ltd,Labuan,Business/Systems Analysts (Information & Communication Technology),Full time,,"Application Link: https://link.fusang.co/tech-business-analyst-jobstreet ** ONLY applicant who apply via the link will be considered. Key Responsibilities Engage with project stakeholders to gather product information and cooperate with all primary business and team members. Provide professional written documents and clear reports to all involved team members and business owners to facilitate the working progress. Identify real user requirements and investigate areas of improvement based on feedback. Work closely with a cross functional team to find solutions to complex problems. Conduct workshops with all involved project team members (SDLC/STLC contributors) to help implement QA plans and testing methods. Identifying budgets, deadlines, and primary requirements for test plans. Validate end results from executed plans and confirm fulfillment of requirements by leading UAT testing with different business units. Job Qualifications & Skill Sets Possess at least a Diploma or Bachelor’s Degree in Technology or Business . Minimum 1-2 years experience in a Technical Business Analyst or Quality Assurance Engineer role. Must have strong analytical and problem-solving skills with a can-do attitude. A background in software development would be a plus. Knowledge in corporate services, fund management and accounting will be the advantage. Knowledge of project management methodologies and tools like Jira Able to communicate effectively with developers and with business owners. Able to work as a part of the team and independently as and when needed. Proficiency in data analysis tools and techniques is a plus. Excellent communication and interpersonal skills withcross-functional teams.",https://my.jobstreet.com/job/82298802?type=standard&ref=search-standalone&origin=jobCard#sol=7f5fd56b2445d9efad365a86abf9c61960eaa52c
IT Business Analyst Digital Product Lifecycle Management (Fresh Graduate),Hilti (Malaysia) Sdn Bhd,"Petaling, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,,"What's the role? Global IT Digital Product Lifecycle Management drives excellence across the Product Portfolio Management process, data and systems at Hilti. In your role as IT Business Analyst, you will support and deliver creative, innovative and reliable solutions within our Product Portfolio collaboration and global software development toolchain landscape. You will continuously improve our Jira, Confluence solutions together with streamlining the software development tool chain to achieve business success and will work on solution architecture, custom development and process optimization with a global responsibility. You will be located in our strategic IT office in Kuala Lumpur (Malaysia) and you will be part of our international team (located in Malaysia and Switzerland). Who is Hilti? Join Hilti – A Great Place to Work 2024 & ranked as Asia’s 4th Best Workplaces. At Hilti, innovation drives everything we do. We’re committed to improving productivity, safety, and sustainability in the global construction industry and beyond. Our strong customer relationships help us create solutions that truly build a better future . With over 120 locations worldwide , we take pride in fostering a deep sense of belonging that extends into our lives and homes. At Hilti Asia IT Services , we’re at the forefront of digital transformation in construction, aligned with our mission of Making Construction Better . As the IT backbone of Hilti, we empower over 34,000 employees across 120+ countries, delivering cutting-edge solutions to enhance productivity globally. Based in Malaysia , we collaborate with global teams, utilizing the latest technologies in software development, analytics, IT infrastructure , and design engineering to drive transformative initiatives. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Come be a part of our journey and make a lasting impact! What does the role involve? Our Digital PLM team provides a DevOps Toolchain (i.e., Gitlab, SonarQube, Veracode) for all software development teams and also collaboration Tools (i.e., Jira and Confluence) for Hilti. As an IT Business Analyst, you will partner with different business teams at Hilti to define requirements as well as partner with technical staff to develop convincing solution scenarios. You will be responsible to prepare and take decisions, actions and implement reliable and sustainable digital solutions in an agile manner. In this regard, you will need to develop process improvement, define technical specifications, perform system configurations, execute testing, support the go-lives and improve the system with further product increments. You will also be responsible for maintaining and expanding our DevOps solutions by working with our vendors as well as providing 2nd/3rd level support. You have business acumen, strong analytical skills, good communication and are persistent. We have an excellent mix of people, which we believe makes for a more vibrant, more innovative and more productive team. What do we offer? At Hilti, we believe in a caring and performance-oriented culture. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Click on the link to know more Kuala Lumpur | Hilti Careers What you need is: Bachelor’s or Master’s degree in Information Management, Computer Science, Computer Engineering, or you are passionate about IT (proven records of IT experience) You have general knowledge about scripting languages like Python or Java Script An end-to-end perspective (from planning, implementing, maintaining to continuous improvement and documentation) Willingness to learn Courage to challenge and desire to improve things Analytical mindset paired with problem-solving capabilities Great communication skills (English is a must) Experience as a Business Analyst or Technical Admin in Jira, Confluence is a plus Expertise in the area of DevOps toolchain (eg: Gitlab, Veracode, SonarQube etc) is a plus You have knowledge about Agile and Software Development Lifecycle is a plus Why should you apply? At Hilti, we’re leading the digital transformation in the construction industry. With our innovative technologies, we’re pushing the boundaries of what's possible—whether it's through advanced software development, data driven solutions, or state-of-the-art IT infrastructure . By joining our team, you’ll be part of a dynamic environment where technology meets real-world impact , enabling smarter, more efficient, and safer construction processes worldwide. We offer: • Cutting-edge projects that utilize the latest in AI, cloud computing, and advanced analytics . • A chance to work with global teams on solutions that are shaping the future of construction. • Continuous learning and development opportunities to grow your skills in the rapidly evolving tech landscape. If you’re passionate about technology and ready to make an impact in an industry that’s critical to shaping the world around us, Hilti Asia IT Services is the place for you! Click through the 'Apply Now' button where you will be asked to upload your CV and answer a couple of short questions – the whole process should take around 90 seconds. If we like what we see, you'll be invited to a telephone interview. If we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer, but we'll be sure to stay in touch. #JoinHiltiAsiaITServices Looking forward to hearing from you!",https://my.jobstreet.com/job/81757030?type=standard&ref=search-standalone&origin=jobCard#sol=21315264f50990fe2b68e4d5429bbadde3611c80
Finance Senior Business Analyst (Project & System)- Assistant Manager,Zurich Insurance Malaysia Berhad,Kuala Lumpur,Programme & Project Management (Information & Communication Technology),Full time,,"Job Summary As the Finance Senior Business Analyst for system and project, you will be responsible for leading the Finance Project and Systems Team as well as managing and building relationship across Finance and Business. Delivering a variety of regulatory and business projects. In addition, you will be leading the finance teams across the Zurich finance systems landscape. This will include leading the team in resolving system issues, system enhancements, User Acceptance Testing, and continuous improvement. Key Responsibilities Takes accountability for a successful implementation of medium/large complexity local projects, sub-projects or phases of a larger project and select appropriate processes required to ensure that the overall project objectives are clearly defined and met. They adapt to and apply different delivery approaches and perform, with appropriate support, project management processes to initiate, plan, execute, monitor, and control as well as close a project in accordance with Zurich project management frameworks and policies. Provide support across Finance in relation to system issue, system/process improvement and information flows impacting Finance systems, accounting, and process flows. Job Requirements Qualifications: Bachelor’s degree in business administration / business analytics / computer science / data analytics Certified or pursuing Project Management Professional (PMP), Certified Associate in Project Management (CAPM), PMI Agile Certified Practitioner (PMI-ACP) or Certified Scrum Master. Yellow Belt / Green Belt Lean Six Sigma certification. Experience: 3 or more years of experience in a business analyst role, process improvement, data analyst or similar capacity. Proven experience in relationship management, business analysis, process improvement, and project management within a corporate environment. Experience working in business processes and re-engineering including simplification, digitalization, and automation implementations. Experience in managing and implementing projects of medium to large size. Strong Financial Services or Insurance knowledge. Proficiency in business process modeling, analysis tools, and methodologies. Delivered projects using methodologies such as Agile and Waterfall. Knowledge: Insurance or financial services industry practices Basic understanding of IT platforms, applications, and related technology Project and Change management. Advance in written and spoken English and Bahasa Malaysia Strong computer skills (especially MS Office & MS Power BI) Good in presentation skills You are the heart & soul of Zurich! At Zurich, we like to think outside the box and challenge the status quo. We take an optimistic approach by focusing on the positives and constantly asking What can go right? We highly value the experience and know-how of our employees and offer a wide range of opportunities across business areas to encourage you to apply for new opportunities within Zurich when you are ready for your next career step. Let’s continue to grow together!",https://my.jobstreet.com/job/76962765?type=standard&ref=search-standalone&origin=jobCard#sol=a039d9f3e873764f51c8c7de1f02ceffd41c4118
AI Business Analyst,MANDRILL TECH SDN. BHD.,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Established in Kuala Lumpur since 2015, Mandrill Tech is a fast growing technology company. It serves many clients from various lines of industry. Being an MSC certified company, Mandrill Tech is recognized as leaders in ICT industry development in Malaysia. It reflects our commitment to be the frontliner of technology innovation and advancements. The Role 1. Be the subject matter expert with the system's functionality and usage, guide each business department in using the system, and support each business department's daily operations at the system (functional) level. 2. Be responsible for the retail outlet's software configuration, troubleshooting software failures in a timely manner, and ensuring store functioning and business operations. 3. Assist each department in conducting data statistics and analysis, gathering feedback and opinions from each department, communicating with the system provider via project management method, and ensuring the seamless implementation of each project. 4. Be in charge of coordinating local third-party technology providers in Malaysia, as well as payment, SMS, and other technical activities, to ensure smooth collaboration with third parties and system operation. Ideal Profile You have at least 5 years experience, ideally within a IT Business Analyst / Project Manager role. And preferably with experience in implementing or working with AI solutions. You have good interpersonal and communication skills and are adept at working with multiple stakeholders to drive desired outcomes. You possess strong analytical skills and are comfortable dealing with numerical data You pay strong attention to detail and deliver work that is of a high standard You are a self-starter and demonstrate a high level of resilience Ability to converse, read/write in Chinese is not required, but preferred. What's on Offer? Work alongside & learn from best in class talent Join a well known brand within Retail Attractive salary & benefits",https://my.jobstreet.com/job/80873991?type=standard&ref=search-standalone&origin=jobCard#sol=49d38e6e24ef5ce7ec46cf38f348f06f72f6c40b
Business Analyst - Data & Digital Media,Media.Monks,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Summary of Role We are looking for a Data & Digital Media - Business Analyst to work closely with internal teams to improve and manage internal operational and sales processes. This is a full time role based in Kuala Lumpur working with teams across the APAC region. We are looking for an organised and analytical individual who will be responsible for providing support across financial, administrative, sales and delivery processes. You will work closely with both the Data & Digital Media Professional Services and Project Management Teams across the APAC region. The role will be varied in nature and require the person to lead administrative initiatives in CRM, finance, project management and other systems. This will include working with senior team members to perform maintenance tasks in various platforms and adhere to and improve monthly project processes. This role reports into an Operations Manager based in Australia. The Role Responsibilities will include working under the direction of management to: Assist on new process implementation for the organization by working in a support and administrative function for the team. Troubleshoot errors related to administrative processes in key internal platforms, communicate with teams on fix processes. Assist on new process implementation for the organization by working in a support and administrative function for the team. Understand basic financial processes and principles in order to assist with administrative tasks. Update internal Knowledge Base systems with supplied content. Perform reporting (analysis & insights) on project operations. Perform regular audits and deep dives into project data, providing recommendations for process improvement Communicate with team members on submission of key documents & update CRM system on a monthly basis. Audit and report on system usage best practices, communicating with team members when processes are not followed. Provide adherence reports to senior management to define improvement rates. Create and manage basic contracting templates. Requirements Experience working in a similar role for 1+ years Exposure to business platforms (CRM, Project Management, financial systems or similar) Excellent verbal and interpersonal communication skills Strong English language skills Exposure to any of these systems is a plus, but not a requirement: Salesforce Sales Cloud or any other CRM system Microsoft .xlsx, Google Sheets any other spreadsheet program Jira or any other project management tooling Experience in creating reports, completing basic data analysis and interpretation. Ability to create and manage adherence processes. Ability to communicate processes with team members and elicit change from team members. Basic understanding of financial processes. Responsible, self-motivated, use initiative, results-oriented. This will be key as the role involves working with global teams in different timezones. Happy to work autonomously and the willingness to take specific direction on occasion as well. #LI-CX1 About Media.Monks Media.Monks is the purely digital, unitary operating brand of S4Capital plc that connects 7,600+ digital natives across one global team. We are united by a mission to shift industries forward and pave the path towards ambitious outcomes so our clients and our people can realize their full potential for growth. Joining Media.Monks means becoming part of a highly ambitious collective of some of the most gifted, focused, joyful talent from all over the world, with the goal to change the industry for good. Our unified model combines solutions in media, data, social, platforms, studio, experience, brand and technology services to help our clients continuously reinvent themselves throughout increasingly rapid cycles of disruption. Our efforts to shape culture, build innovative technologies and unlock the future of growth have earned recognition from numerous esteemed panels: we maintain a constant presence on Adweek’s Fastest Growing lists (2019-23), regular recognition at Cannes Lions, and continual inclusion in AdExchanger’s Programmatic Power Players (2020-24). In addition, we’ve received the honor of being Adweek’s first AI Agency of the year (2023), the title of Webby Production Company of the Year (2021-24), a record number of FWAs, and have earned a spot on Newsweek’s Top 100 Global Most Loved Workplaces 2023. Together, these achievements solidify our experience in digital innovation, excellence in craft, and commitment to personal growth. We are an equal-opportunity employer committed to building a respectful and empowering work environment for all people to freely express themselves amongst colleagues who embrace diversity in all respects. Including fresh voices and unique points of view in all aspects of our business not only creates an environment where we can all grow and thrive but also increases our potential to produce work that better represents—and resonates with—the world around us. While we continue to grow our teams, please be mindful of fraudulent job postings and recruiting activities that may use our company name and information. Please be mindful to protect your personal information, especially your national identification number, and bank account information during a recruiting process. While Media.Monks may reach out to potential candidates via LinkedIn, we will always ask applicants to apply through our website (https://media.monks.com/careers) and will never ask for payment or bank account information during the recruitment process. Disclaimer: Responsible for resourcing and implementing security controls for your teams processes and systems Responsible that all your personnel apply information security in accordance with the established information security policy",https://my.jobstreet.com/job/76875177?type=standard&ref=search-standalone&origin=jobCard#sol=561723d4b8116477bbcda337946bd7f2757403ae
Senior Business Analyst (18 months contract),Zurich Insurance Malaysia Berhad,Kuala Lumpur,Consultants (Information & Communication Technology),Contract/Temp,,"Job Summary Manage requirements for assigned projects from high level customer journey to detailed business requirements throughout the project lifecycle. Key Responsibilities Plans, conducts / facilitates sessions for business requirements gathering and ensures the deliverables are met on timely basis. Prepare, present and update stakeholders on as-is and to-be models, including the process, data, workflow, and application, as part of the requirements gathering / user story preparation process considering customer’s journey and experience. Identify technical development areas and ideate to-be model solutions with technical teams. Collaborate with project manager and technology team to build perform risk assessment, project scope and development of a high-level plan. Analyzes and manages requirement traceability matrix and prioritizes requirements. Performs quality review checks on project deliverables from stakeholders. Develop test plans, perform testing, and conduct training activities. Manage post implementation activities including problem solving with stakeholder engagements for root cause analysis and improvements. Adapts and applies different delivery methodologies including SCRUM and Waterfall determining the best methodology for the specific project. Education & Experience Bachelor’s degree in business analytics / computer science / data analytics. Minimum 10 years of experience with at least 5 years of experience in a Business Analyst role. Experience in Life and/or General insurance with in-depth understanding of insurance products and processes. Experience in Agile and Waterfall methodologies. Experience with Ms Visio or other process mapping tools and JIRA and Confluence. Preferred: Strong process and analytical/numeracy skills. You are the heart & soul of Zurich! At Zurich, we like to think outside the box and challenge the status quo. We take an optimistic approach by focusing on the positives and constantly asking What can go right? We highly value the experience and know-how of our employees and offer a wide range of opportunities across business areas to encourage you to apply for new opportunities within Zurich when you are ready for your next career step. Let’s continue to grow together! Location(s): MY - Kuala Lumpur Schedule: Full Time Recruiter name: Eilma Fatehah Sabri",https://my.jobstreet.com/job/80191457?type=standard&ref=search-standalone&origin=jobCard#sol=23e02d7c00fd2a0614189cabb91323eb38b23c85
Business Process Improvement Analyst,Informa Markets Malaysia Sdn Bhd,Penang,Business/Systems Analysts (Information & Communication Technology),Full time,,"Company Description Do you want to develop your career and make an impact in the fast-growth, fast-moving B2B technology space? At Informa TechTarget, you’ll collaborate and grow alongside some of the industry’s most respected experts. You’ll work with leading brands and be exposed to the “next big things”. You’ll apply your energy and intellect to helping clients be faster to market and faster to revenue. We’re a vibrant community of world-class practitioners – over 2000 colleagues strong – with offices in 19 locations around the world. We’re traded on Nasdaq and we’re also part of Informa Plc, a global leader in business-to-business events, digital services, and academic research in the FTSE 100. About Informa TechTarget Informa TechTarget (Nasdaq: TTGT) informs, influences and connects the world’s technology buyers and sellers, to accelerate growth from R&D to ROI. With an unparalleled reach of over 220 highly targeted technology-specific websites and more than 50 million permissioned first-party audience members, Informa TechTarget has a unique understanding of and insight into technology markets. Underpinned by those audiences and their data, we offer expert-led, data-driven, and digitally enabled services that deliver significant impact and measurable outcomes to our clients. We provide our customers with: Trusted information that shapes the industry and informs investment Intelligence and advice that guides and influences strategy Advertising that grows reputation and establishes thought leadership Custom content that engages and prompts action Intent and demand generation that more precisely targets and converts Our organization is committed to sustainability, diversity, wellbeing, and ethical working practices. Visit informatechtarget.com and follow us on LinkedIn. Job Description We are currently recruiting for a Business Process Improvement Analyst within the Operational Excellence team sat in the Transformation Management Office (Operations) who will be based in Penang. In this role you will be working closely with the Operational Excellence Programme Manager to support the role out of Digital Business Process Management alongside other Operational Excellence activity across the Business. This role will have a particular focus on compliance processes and tracking in line with our current business objectives. The Business Process Improvement Analysts purpose is to support Continuous Improvement activity across Informa Tech Target and specifically supporting the roll out of our digital business process management system, Nintex Promapp. You will have a passion for process management and enjoy collaborating with colleagues across the business sharing best practice and ensuring high quality outputs. You will also have the opportunity to support project and program work being delivered by the Operational Excellence team. Key Areas of Responsibility & Accountability As a Business Process Improvement Analyst, you will ensure the delivery of the following key objectives: Take an active role in delivering our digital business process management strategy, using knowledge of process documentation and standardization Carry out ingestion of processes into Nintex Promapp, with a focus on compliance processes Establish process control, governance and tracking for compliance processes Support colleague onboarding and training, including running the helpdesk for Nintex Promapp Use the process framework to manage process control and identify gaps to be filled Engage with stakeholders across the business to help them with DBPM and process documentation best practice Use Lean Six Sigma tools and methodology to support other improvement activities, such as rapid improvement events, workshops, process control and metrics You will work using Kanban to pick up varied tasks that support project and program work led by others in the OpEx team, such as process data analysis, process mapping and VoC interpretation Create and maintain business process workflow documentation and deliver standardization, best practices, methods, and procedure documentation. Contribute to the continuing evolution and refinement of business/operational processes to optimize quality, timeliness, efficiency, and cost effectiveness of research execution and delivery. What You Will Produce: Business process workflow documentation, best practices, methods & procedures, focused on compliance Key operational metrics, KPI, and business analysis reports to aid in continuous improvement initiatives Business Process Maps to agreed standard Process governance, tacking and controls focused on compliance Qualifications Experience of creating process documentation or Standard Operating Procedures (SOPs) Experience of mapping processes Someone who enjoys working as part of a team but is a self-starter Proactive with excellent attention to detail A drive and passion for continuous improvement An analytical approach to tasks and activity Self-awareness and a willingness to continually develop Good communication skills English as a working language Additional Information We work hard to make sure Life at Informa is rewarding, supportive and enjoyable for everyone. Here’s some of what you can expect when you join us. But don’t just take our word for it – see what our colleagues have to say at LifeAt.Informa.com Our benefits include: Great community: a welcoming culture with in-person and online social events, our fantastic Walk the World charity day and active diversity and inclusion networks Broader impact: take up to four days per year to volunteer, with charity match funding available too Career opportunity: the opportunity to develop your career with bespoke training and learning, mentoring platforms and on-demand access to thousands of courses on LinkedIn Learning. When it’s time for the next step, we encourage and support internal job moves A flexible range of personal benefits to choose from, plus company funded private medical cover Strong wellbeing support through EAP assistance, mental health first aiders, access to health apps and more Recognition for great work, with global awards and kudos programmes As an international company, the chance to collaborate with teams around the world We’re not solely focused on a checklist of skills. We champion energy and ambition and look for colleagues who will roll their sleeves up, join in and help make things happen. If it sounds like a match and you have most – although not all – of the skills and experience listed, we welcome your application. At Informa, you'll find inclusive experiences and environments where all perspectives and backgrounds are welcomed. As part of this approach and our diversity and inclusion commitments, we are also formally an Equal Opportunities Employer. This means we base decisions on relevant qualifications and merit and do not discriminate on the basis of key characteristics and statuses, including all of those protected by law. Ask us or see our website for full information. See how Informa handles your personal data when you apply for a job here.",https://my.jobstreet.com/job/82492246?type=standard&ref=search-standalone&origin=jobCard#sol=fa57dc8c87f0f642a47aa89f1aa592feb5dd25be
Business Quality Analyst,MODE FAIR SDN BHD,"Kuala Lumpur City Centre, Kuala Lumpur",Consultants (Information & Communication Technology),Full time,,"Role details: The basic salary for this position is RM 3,500 and is non-negotiable. Open to recent graduates Full time positions Work in Kuala Lumpur office every day starting April 2025 Can start immediate (or within 1 month) Responsibilities: Work closely with client, integration partners, IT team members to gather detailed requirements, offering insights and advisory services to ensure alignment with business objectives, technical capabilities, while adhering to industry best practices. Manage the full cycle of change requests, from requirements gathering to testing, User Acceptance Testing (UAT) with clients/stakeholders, and post-go-live testing, ensuring successful implementation. Provide essential production support by promptly resolving issues raised by clients or stakeholders, ensuring system performance remains optimal and minimizing disruptions. Perform manual testing, including developing and executing test cases and identifying defects for resolution. Develop and maintain comprehensive documentation for business requirements, test plans, and test results to ensure clarity and traceability throughout the project lifecycle. Key Qualifications: Candidates must have full working rights for Malaysia. A degree in Information Technology, Software Engineering, or a closely related discipline. Required to work in the office every day starting April 2025. Recent graduates with some exposure to manual software testing. Good foundation in technical documentation, e.g., flow charts, swimlanes, use case diagrams, functional specifications, user manuals, etc. Basic understanding of IT-related concepts. Good analytical and problem-solving skills. Excellent interpersonal skills, with a friendly and positive attitude towards peers and team collaboration. Problem-solving mindset and the ability to handle complex challenges. Willingness to travel and meet clients in person, as required, to facilitate discussions and gather insights for project success. Willing to participate in late-night post-deployment testing. Personal transportation (car) available. Apply for this Job",https://my.jobstreet.com/job/81926959?type=standard&ref=search-standalone&origin=jobCard#sol=b87b93b64a86516a5e436996dcc609582db67953
IT Business Analyst – Flexible Customer Payments (Junior),Hilti (Malaysia) Sdn Bhd,"Petaling, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,,"What's the role? Are you passionate about creating seamless, innovative payment experiences in the digital world? As a Junior IT Business Analyst for our Flexible Payments Program you will play a significant role in shaping the future payment solutions for our customers. This role is suitable for candidates who are curious and interested in acquiring technical knowledge in S/4HANA, S/4HANA Cloud environment. Furthermore, the ideal candidate would be keen on understanding the payment trends and contribute to the diverse initiatives that enhance customer payment experience, efficiency and operability in an integrated architecture SAP technology (i.e. SAP Digital Payments). Who is Hilti? Join Hilti – A Great Place to Work 2024 & ranked as Asia’s 4th Best Workplaces. At Hilti, innovation drives everything we do. We’re committed to improving productivity, safety, and sustainability in the global construction industry and beyond. Our strong customer relationships help us create solutions that truly build a better future. With over 120 locations worldwide, we take pride in fostering a deep sense of belonging that extends into our lives and homes . At Hilti Asia IT Services, we’re at the forefront of digital transformation in construction, aligned with our mission of Making Construction Better . As the IT backbone of Hilti, we empower over 34,000 employees across 120+ countries, delivering cutting-edge solutions to enhance productivity globally. Based in Malaysia, we collaborate with global teams, utilizing the latest technologies in software development, analytics, IT infrastructure, and design engineering to drive transformative initiatives. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation . We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Come be a part of our journey and make a lasting impact! What does the role involve? As a Junior IT Business Analyst for Flexible Payments you will drive requirements gathering by engaging with stakeholders, including business users, product owners, and technical teams, to identify, document, and validate requirements. You will work closely with senior business analysts on delivering improvements, enhancements and scalable solutions. In your role you will be instrumental in successfully shipping our product increments to our markets by actively participating in all stages of our product release process. You will contribute to ensuring the stability, reliability and performance of our product post-implementation by troubleshooting and work with technical teams to resolve issues in a timely manner. By maintaining clear documentation and tracking of issues, you will drive proactive measures and improvements to prevent future disruptions. In this role you will be part of a highly motivated and professional team owning the initiative to drive customer payment experience based on scalable, secure and compliant set-up and thereby contributing directly to Hilti’s Lead 2030 strategy We have an excellent mix of people, which we believe makes for a more vibrant, more innovative and more productive team. The Flexible Payments team is located in Buchs, Switzerland and we are seeking to expand to an additional IT strategic location - Kuala Lumpur, Malaysia. We are closely working with IT colleagues from all strategic IT locations, as well as with our business stakeholders around the world. We live diversity and inclusion. We develop and manage our team members based on trust and empowerment. Our values are integrity, courage, teamwork and commitment. What do we offer? At Hilti, we believe in a caring and performance-oriented culture. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Click on the link to know more Kuala Lumpur | Hilti Careers What you need is: Bachelor's Degree and/or Master’s Degree in Information Technology, Computer Science or other relevant education. Technical acumen and ability to work independently on tasks. Prior experience in business analysis within digital payments or financial technology in an S4/HANA (Private/Public) environment is a plus. Understanding of business processes in SD or FICO, in the context of a globally operating enterprise. Willingness to learn and develop yourself and your colleagues. Excellent communication skills, high commitment, self-responsibility, and customer orientation. Willingness to work in an international/virtual/geographically dispersed team. Why should you apply? Become a valuable member of our highly professional and international team and meet the challenges of a global multinational company using the latest technologies. You will have the freedom to act in your area of responsibility while you can count of the support of your colleagues to master the challenges ahead. This position provides excellent career prospects in a dynamic environment as well as excellent opportunities to develop yourself to higher levels, being it in the Hilti’s finance and controlling community or within Global IT. We have a clearly defined career development track for every individual employee and an excellent team which are duly rewarded by performance. Click through the 'Apply Now' button where you will be asked to upload your CV and answer a couple of short questions – the whole process should take around 90 seconds. If we like what we see, you'll be invited to a telephone interview. If we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer, but we'll be sure to stay in touch. #JoinHiltiAsiaITServices Looking forward to hearing from you!",https://my.jobstreet.com/job/81757003?type=standard&ref=search-standalone&origin=jobCard#sol=792bdaf164cffdc8952d7a3d5217459cc82f69e8
